code_muni;name_muni;uf;regiao;casos_sinan;pessoa_ano;inc_sinan_bruta;inc_sinan_ebl;rme_sinan;idhm;ivs;pct_agua_rede;pct_esgoto_adeq;pct_agua_superficial;pct_esgoto_em_corpo_dagua;pct_lixo_coletado;Ii;Z_Ii;p_lisa;p_lisa_aj;cluster
2922805;Nova Itarana;BA;Bahia;0;64835,2712759794;0,0000000000000000;0,02343579190825452;0,0000000000000000;0,524;;78,9849624060150;2,368421052631579;0,56390977443609014;0,11278195488721805;79,6616541353383;0,0364381373449267354;0,36610134815760587;0,4131;0,4891527058823530;Não significativo
2922854;Nova Redenção;BA;Bahia;2;67020,5260904768;2,9841604008002363;2,14509324690102243;1,0554835039899899;0,567;;91,1564625850340;2,418745275888133;3,28798185941043064;0,00000000000000000;67,4225245653817;0,0204833261098830398;0,31001524326932400;0,4435;0,4984820359281438;Não significativo
2922904;Nova Soure;BA;Bahia;14;204060,7162057768;6,8607031575260473;5,88453758536441640;2,4265984518120840;0,555;;76,3203313772868;1,576343343688873;0,01150615579334944;0,02301231158669888;69,4511563686572;-0,0116143758365503148;-0,42134837810924008;0,2441;0,4479010600706714;Não significativo
2923001;Nova Viçosa;BA;Bahia;0;337485,1378431399;0,0000000000000000;0,05077347739338971;0,0000000000000000;0,654;;58,4996709804782;19,134313080353881;0,24128098267163853;1,06748555969876446;91,1968999049499;-0,0766127889443018600;-0,53143841097242839;0,0886;0,3594016129032258;Não significativo
2923035;Novo Horizonte;BA;Bahia;2;95475,7133391051;2,0947735607866216;0,86943663706770624;0,7409115600527864;0,597;;90,5163329820864;0,131717597471022;0,00000000000000000;0,00000000000000000;45,7060063224447;0,0416530698965043231;0,46186684775653469;0,0537;0,3069443181818182;Não significativo
2923050;Novo Triunfo;BA;Bahia;0;105550,2011423131;0,0000000000000000;0,35215220730972380;0,0000000000000000;0,554;;85,3770692826487;65,113427345187006;0,09196811771919068;0,36787247087676272;71,3059472716125;0,0452894329079268076;0,44818852093367972;0,1039;0,3683943661971831;Não significativo
2923100;Olindina;BA;Bahia;1;204589,8827759703;0,4887827229927192;0,59330582317531411;0,1728801511526589;0,559;;89,2037948841119;46,907649813858534;0,02401825387294344;0,18013690404707577;78,3595532604780;0,0347066205694172153;0,36264136418454046;0,3718;0,4866932668329177;Não significativo
2923209;Oliveira dos Brejinhos;BA;Bahia;1;171664,2218140710;0,5825325681918141;0,62124342976014757;0,2060390306427576;0,554;;80,7569721115538;5,949535192563081;0,35856573705179284;0,01328021248339973;61,2881806108898;0,0445211615616521866;0,51125067279814507;0,0319;0,2431166666666666;Não significativo
2923308;Ouriçangas;BA;Bahia;0;65672,7058204586;0,0000000000000000;1,55762586155977689;0,0000000000000000;0,607;;74,3083003952569;12,001437297879985;0,03593244699964068;0,00000000000000000;71,4337046352857;0,0273232702464779806;0,33811095163706090;0,3722;0,4866932668329177;Não significativo
2923357;Ourolândia;BA;Bahia;3;148974,9871409613;2,0137608719250135;1,86072794128328778;0,7122577528766135;0,560;;54,1475409836066;15,672131147540982;0,03278688524590164;0,01639344262295082;83,5901639344262;0,0200554808301619605;0,29960170571068212;0,4765;0,4984820359281438;Não significativo
2923407;Palmas de Monte Alto;BA;Bahia;1;168885,2989180527;0,5921178494554606;0,62117031461170091;0,2094292995613352;0,586;;46,2719622028643;0,782518824745312;3,92735862985383122;0,04429351838181013;53,4179831684630;0,0406756187255146173;0,50982265071409483;0,1034;0,3683943661971831;Não significativo
2923506;Palmeiras;BA;Bahia;1;78802,2772751096;1,2689988596507966;1,17089476601548581;0,4488389305696662;0,643;;64,1146993318486;31,236080178173719;2,89532293986636979;0,02783964365256125;74,5545657015590;0,0298312969303150231;0,39338544973223388;0,3397;0,4866932668329177;Não significativo
2923605;Paramirim;BA;Bahia;3;169659,3827889314;1,7682487998510623;1,91236349754826152;0,6254212872379142;0,615;;89,1895888790299;27,832002366163856;0,16267376515823720;3,75628512274475002;69,5652173913043;0,0226832544173389862;0,38620155686861130;0,3644;0,4866932668329177;Não significativo
2923704;Paratinga;BA;Bahia;2;248824,0982036917;0,8037806685278390;0,38685052352187582;0,2842934435527253;0,590;;46,7029307282416;1,087921847246892;3,95204262877442281;0,01110124333925400;40,8858792184725;0,0503116892148822992;0,55201773250777364;0,0038;0,0868818181818182;Não significativo
2923803;Paripiranga;BA;Bahia;19;225684,6892886634;8,4188254240401434;6,61134451818700253;2,9776989721005078;0,577;;64,7144039735099;21,709437086092713;0,03104304635761590;0,02069536423841060;68,0980960264901;-0,0004390546800848473;-0,00384347395680808;0,1603;0,4142352941176471;Não significativo
2923902;Pau Brasil;BA;Bahia;1;77015,3959393854;1,2984416788391837;1,23382496657789287;0,4592527172937206;0,583;;71,1293260473588;64,146933819064969;12,08257437765634457;3,24833029751062519;69,6417729204614;0,0270124397166014649;0,29940171062415821;0,4791;0,4984820359281438;Não significativo
2924009;Paulo Afonso;BA;Bahia;5;939897,7909179965;0,5319727366436843;0,54780300570448970;0,1881562559268766;0,674;;87,2014444157854;82,445189579571831;3,28346659788496265;0,50038689708537532;93,5439773020377;0,0411673452349778507;0,37607767506068224;0,2062;0,4384483333333333;Não significativo
2924058;Pé de Serra;BA;Bahia;1;108322,2666243929;0,9231712289288558;0,96038943453817294;0,3265213234621301;0,587;;67,1996719967200;13,817138171381712;2,84952849528495289;0,02050020500205002;70,8282082820828;0,0346324987037352483;0,44033119673122839;0,2223;0,4419640316205534;Não significativo
2924108;Pedrão;BA;Bahia;0;54854,3596513797;0,0000000000000000;1,89168364086378138;0,0000000000000000;0,588;;80,0664451827243;5,030849549121974;0,28476506881822494;0,80683436165163747;55,1020408163265;0,0248955461717383260;0,38382134778251936;0,3117;0,4772403030303030;Não significativo
2924207;Pedro Alexandre;BA;Bahia;1;124121,0124645838;0,8056653584624410;1,30185011616074497;0,2849600495218867;0,513;;39,6226415094340;7,483570065719737;6,14797540809836729;0,19079923680305277;45,2194191223235;0,0274018889056293277;0,26882784264691018;0,4856;0,4984820359281438;Não significativo
2924306;Piatã;BA;Bahia;1;150581,8513111997;0,6640906532177981;0,83473242300360639;0,2348857418781372;0,571;;57,2279951100245;3,499388753056234;2,09352078239608774;0,04584352078239609;61,7817848410758;0,0408541233928021025;0,45562290658473931;0,0785;0,3472886956521739;Não significativo
2924405;Pilão Arcado;BA;Bahia;1;286322,8746623366;0,3492560631697030;0,31155778782375471;0,1235302275458297;0,506;;43,1487695749441;19,071588366890381;8,48247576435495887;0,07457121551081282;41,0980611483967;0,0523170106760186548;0,56544252507498516;0,0011;0,0541692307692308;Não significativo
2924504;Pindaí;BA;Bahia;4;125026,0588135684;3,1993330334155128;3,15858857743053401;1,1315890525304171;0,603;;38,1227580709446;0,378636907134316;0,87684336388999595;0,05978477481068154;38,5412514946194;0,0089927166057623808;0,28048876893106262;0,4220;0,4936418604651163;Não significativo
2924603;Pindobaçu;BA;Bahia;0;158161,1025989426;0,0000000000000000;0,19190997992542350;0,0000000000000000;0,577;;73,5759727770380;35,596981802041725;1,47950880307737820;0,22192632046160676;86,6696256842728;0,0379733071605041911;0,36984927779487625;0,3724;0,4866932668329177;Não significativo
2924652;Pintadas;BA;Bahia;3;83790,1944399940;3,5803712117513213;1,87523767778288120;1,2663604647896216;0,612;;66,7694896242288;47,952888390353337;1,57038698822209755;0,50476724621424562;73,5277621985418;0,0284502898700813509;0,43838879120774926;0,1301;0,3904098837209302;Não significativo
2924678;Piraí do Norte;BA;Bahia;4;85199,1895242468;4,6948803413929685;2,99387083768563178;1,6605571041752085;0,533;;44,9036668738347;30,018645121193288;2,64139216904909890;3,32504661280298297;51,3362336855189;0,0172550333338957161;0,45583296271227058;0,1120;0,3830277027027027;Não significativo
2924702;Piripá;BA;Bahia;41;79140,3559096668;51,8066914518284634;49,81450584564483819;18,3237832018147593;0,575;;65,0276582667486;4,609711124769515;11,12476951444376105;0,09219422249539029;62,3540258143823;0,8098979987231830213;0,73118195584464629;0,0819;0,3521000000000000;Não significativo
2924801;Piritiba;BA;Bahia;3;170221,4775654463;1,7624097986381113;1,90408878899408918;0,6233560599604546;0,578;;83,6145310837513;36,206110351117196;8,45113239094087199;0,15199878400972794;83,4777321781426;0,0125114469057026854;0,16829079500315672;0,2937;0,4660287066246057;Não significativo
2924900;Planaltino;BA;Bahia;3;70031,1732192451;4,2838065708366226;2,29611339813528792;1,5151622441573493;0,572;;68,7200547570157;0,889801505817933;0,37645448323066394;0,03422313483915126;72,8610540725530;0,0216430601124493610;0,43118239378940248;0,2447;0,4479010600706714;Não significativo
2925006;Planalto;BA;Bahia;57;200442,3990338817;28,4370972781886451;27,73788170625252647;10,0580676127321862;0,560;;68,7357151449537;0,421027306628173;6,91687718031998067;3,69301094670997232;79,2613978106580;-0,2095572773545549827;-0,41036936218969677;0,2699;0,4567510067114094;Não significativo
2925105;Poções;BA;Bahia;3;386658,5550390466;0,7758783456109088;0,83762119306336413;0,2744245231173746;0,604;;82,8994959976282;67,554106136970063;2,14645715979839924;1,25111176993774098;81,3697005632968;-0,0138664089397283041;-0,16901536351041777;0,1875;0,4248310810810811;Não significativo
2925204;Pojuca;BA;Bahia;0;291117,7594927908;0,0000000000000000;0,26949120016763423;0,0000000000000000;0,666;;85,6539728109432;80,021953896816683;0,06755045174364604;1,56210419657181454;94,3848686988094;0,0300617062352192717;0,29615339794858697;0,4531;0,4984820359281438;Não significativo
2925253;Ponto Novo;BA;Bahia;2;133145,3404339919;1,5021179062526187;1,22822941442960420;0,5312920413636151;0,580;;87,3373532211996;3,141859727070771;1,36464614408124407;0,12694382735639478;79,8635353855919;0,0371374765670205512;0,51351206449790376;0,0469;0,2854373493975904;Não significativo
2925303;Porto Seguro;BA;Bahia;5;1305012,3800632930;0,3831381277591788;0,40002847135737357;0,1355141544975194;0,676;;65,6871534349371;59,363482418567578;0,40342663611913537;0,22910648470963244;91,6392735000166;0,0458308619324098096;0,45864230939164380;0,0737;0,3448495495495496;Não significativo
2925402;Potiraguá;BA;Bahia;0;70326,4331202720;0,0000000000000000;0,50727032607756850;0,0000000000000000;0,625;;87,0658682634730;76,197604790419163;3,74251497005987988;5,00000000000000000;90,8083832335329;0,0369438706321327526;0,41468526821417467;0,2934;0,4660287066246057;Não significativo
2925501;Prado;BA;Bahia;3;258615,6634522467;1,1600225446336700;1,04880775384918690;0,4102945202908657;0,621;;60,6277244986922;5,614646904969486;2,25806451612903203;0,46207497820401050;71,1508282476024;0,0291914647469471260;0,31041643754722847;0,4467;0,4984820359281438;Não significativo
2925600;Presidente Dutra;BA;Bahia;2;122447,8036119519;1,6333490197490026;1,97851026850467870;0,5777078692355109;0,614;;96,4451027587484;1,777448620625810;0,00000000000000000;0,00000000000000000;91,4089983336419;0,0170214155118068207;0,28760462049864810;0,4368;0,4984820359281438;Não significativo
2925709;Presidente Jânio Quadros;BA;Bahia;1;100422,1992641889;0,9957957576384260;1,16479920588268970;0,3522082778287396;0,542;;41,7249943553850;18,627229622939716;7,90246105215624262;0,54188304357642814;42,9668096635809;-0,3620687352507347967;-5,21607947988739795;0,0080;0,1387586206896552;Não significativo
2925758;Presidente Tancredo Neves;BA;Bahia;130;226510,1583232541;57,3925694822375903;56,95333620859997126;20,2994819996461047;0,559;;54,8902821316614;27,377220480668758;1,04493207941483801;4,95297805642633282;59,2371995820272;-0,4193799067977000417;-0,28807116546698786;0,4770;0,4984820359281438;Não significativo
2925808;Queimadas;BA;Bahia;1;209190,1518783644;0,4780339757970343;0,50553051306332020;0,1690783698038541;0,592;;66,6629760850310;33,547387068201949;5,17050487156775862;1,15146147032772372;69,6634189548273;0,0429167291288202815;0,48646432421072378;0,0979;0,3655862318840580;Não significativo
2925907;Quijingue;BA;Bahia;6;214440,7126598623;2,7979761518126325;1,88521582285167444;0,9896310104522823;0,544;;78,3549783549784;8,202323991797677;0,20505809979494191;0,12531328320802004;77,3524720893142;0,0279767630828937318;0,50956975842203700;0,0939;0,3636190839694657;Não significativo
2925931;Quixabeira;BA;Bahia;1;74608,3745776096;1,3403321083744750;1,47829234254598973;0,4740691652761073;0,578;;82,8808864265928;0,470914127423823;1,27423822714681445;0,00000000000000000;77,0360110803324;0,0251172044792793009;0,33937794378396180;0,4402;0,4984820359281438;Não significativo
2925956;Rafael Jambeiro;BA;Bahia;5;170298,5287840515;2,9360206665908963;2,90898892138082488;1,0384567063249599;0,564;;62,3419626730885;20,018061408789887;1,02347983142685139;0,51173991571342570;57,2396146899458;0,0084222279159351775;0,26295528027991294;0,3808;0,4866932668329177;Não significativo
2926004;Remanso;BA;Bahia;1;332541,0006242197;0,3007147985129290;0,28479225008729769;0,1063614104493029;0,579;;63,4775436754892;54,247581914973388;0,57734123116143055;0,04498762840218940;65,6819374671965;0,0521659814199938801;0,44555162482448263;0,0095;0,1541451612903226;Não significativo
2926103;Retirolândia;BA;Bahia;3;113642,7872905934;2,6398507741003989;1,47858400751956709;0,9337028077683067;0,636;;83,0146910847253;28,818675789897362;0,34212115113704972;0,12074864157778226;88,1465083517810;0,0280638755451074889;0,33823913759727370;0,3717;0,4866932668329177;Não significativo
2926202;Riachão das Neves;BA;Bahia;0;177619,8627384249;0,0000000000000000;1,60922454734247644;0,0000000000000000;0,578;;68,4430803571429;0,781250000000000;7,63113839285714235;0,13950892857142858;54,8967633928571;0,0296301411853600628;0,41153136031239357;0,2080;0,4384483333333333;Não significativo
2926301;Riachão do Jacuípe;BA;Bahia;3;271738,0506264045;1,1040043869765264;1,24771061575478015;0,3904811612920766;0,628;;86,1142217245241;59,550471924492079;0,46392577187649980;1,08782594784834430;83,0507118860982;0,0267239507351212865;0,43122830997490574;0,3633;0,4866932668329177;Não significativo
2926400;Riacho de Santana;BA;Bahia;1;268284,2871415897;0,3727389369889709;0,50086952040871890;0,1318360096129964;0,615;;63,7263637263637;0,752400752400752;0,68310068310068306;0,00000000000000000;49,8762498762499;0,0365038272709250350;0,46644888249401423;0,2594;0,4520062068965517;Não significativo
2926509;Ribeira do Amparo;BA;Bahia;1;115750,8760132812;0,8639243472207164;1,41604715268563708;0,3055659799460718;0,512;;82,1866555809603;3,824568696736645;0,47807108709208063;0,24942839326543340;45,3959675743089;0,0248707330397647357;0,28881210107910382;0,4942;0,4984820359281438;Não significativo
2926608;Ribeira do Pombal;BA;Bahia;7;436391,4126693450;1,6040645614866669;1,66369454327291688;0,5673500940264805;0,601;;90,6024970211884;23,524840698337044;0,01036108376936228;0,22794384292597006;77,2418795005958;0,0242921000109537072;0,41667820844149939;0,3498;0,4866932668329177;Não significativo
2926657;Ribeirão do Largo;BA;Bahia;0;62051,3699364455;0,0000000000000000;0,14445762131157636;0,0000000000000000;0,540;;54,0810157194680;23,972188633615477;13,96614268440145068;1,84401451027811358;47,4002418379686;-0,0384425035989143585;-0,33410957876088143;0,1324;0,3904098837209302;Não significativo
2926707;Rio de Contas;BA;Bahia;0;105695,6699452053;0,0000000000000000;0,03308529681333502;0,0000000000000000;0,605;;80,3336259877085;29,170324846356454;4,52151009657594383;0,98770851624231781;67,0324846356453;0,0359868140408345291;0,42694790040709840;0,3707;0,4866932668329177;Não significativo
2926806;Rio do Antônio;BA;Bahia;0;115121,6885652193;0,0000000000000000;0,03873817264986414;0,0000000000000000;0,576;;66,9417897480452;24,218071242397915;8,01476976542137365;0,02172024326672459;49,6090356211990;0,0364001942103051590;0,35921280786324350;0,4178;0,4910126168224299;Não significativo
2926905;Rio do Pires;BA;Bahia;0;89361,9151480466;0,0000000000000000;0,34061543642142222;0,0000000000000000;0,594;;65,3725378247217;5,224093634027976;25,00713673993719510;0,08564087924636027;62,5178418498430;0,0506338101910139074;0,63204649072120611;0,0013;0,0541692307692308;Não significativo
2927002;Rio Real;BA;Bahia;6;308887,2628411794;1,9424562686111861;1,88523065916773058;0,6870376499169626;0,572;;78,6612864941847;3,093599177150091;0,25318458738824273;1,22636284516180072;83,6933301685260;0,0210126986376958855;0,35334223701397832;0,4512;0,4984820359281438;Não significativo
2927101;Rodelas;BA;Bahia;0;80078,6211076782;0,0000000000000000;0,42289149997662068;0,0000000000000000;0,632;;96,2800875273523;71,053454204438879;1,53172866520787743;0,34385745545482965;95,0296967802438;0,0439932286294114627;0,47981888085794144;0,0946;0,3636190839694657;Não significativo
2927200;Ruy Barbosa;BA;Bahia;0;239752,4284596423;0,0000000000000000;0,45572798593244213;0,0000000000000000;0,610;;80,7817589576547;63,508044615536477;0,47379330766952915;0,49353469548909285;84,1575362748001;0,0411051032552304241;0,52126980934893685;0,1186;0,3882128205128205;Não significativo
2927309;Salinas da Margarida;BA;Bahia;2;124497,7378373575;1,6064548920662147;0,41192107784777210;0,5681955427145333;0,617;;98,1801125703565;23,095684803001877;0,09380863039399624;0,58161350844277682;98,7992495309568;0,0461341396242485047;0,51194063941984336;0,0433;0,2792294871794872;Não significativo
2927408;Salvador;BA;Bahia;71;21559658,8356539421;0,3293187547225232;0,33001364053589544;0,1164784952816003;0,759;;99,1253683853637;94,972224395587205;0,00845004303262656;1,36786375609628874;98,1418251049735;0,0459699697473271510;0,61371504316057468;0,0275;0,2344491525423729;Não significativo
2927507;Santa Bárbara;BA;Bahia;4;169135,0173432009;2,3649744818267799;1,66578994355860344;0,8364803554983365;0,583;;71,8307924735613;9,380579590715561;0,30215629721192144;0,06867188572998215;68,6032138442522;0,0266630762367470672;0,38690166905308432;0,3178;0,4790476190476191;Não significativo
2927606;Santa Brígida;BA;Bahia;0;117275,2891158058;0,0000000000000000;0,45411278709689551;0,0000000000000000;0,546;;49,4662600076249;31,910026686999622;0,66717499046892870;0,11437285550895920;49,0278307281738;0,0446449261957838767;0,34616368844797835;0,1748;0,4167033175355451;Não significativo
2927705;Santa Cruz Cabrália;BA;Bahia;4;232449,7888503835;1,7208017351973610;1,08428920718890875;0,6086394835381871;0,654;;68,4684684684685;36,754839946329312;1,34176729921410787;0,09584052137243627;82,8157945179222;0,0418016231545136618;0,39223557074219850;0,0409;0,2706934210526316;Não significativo
2927804;Santa Cruz da Vitória;BA;Bahia;0;43953,9574556679;0,0000000000000000;0,93721993438199813;0,0000000000000000;0,610;;90,4846335697399;75,118203309692660;2,18676122931442096;6,85579196217494147;86,5248226950355;0,0280200182697689232;0,29910583124291951;0,4941;0,4984820359281438;Não significativo
2927903;Santa Inês;BA;Bahia;0;84491,7147528737;0,0000000000000000;0,42448959659256191;0,0000000000000000;0,574;;89,8639266870314;77,478478200499850;0,49986114968064421;0,38878089419605666;95,9455706748126;-0,1244554855881346844;-1,44469540291687037;0,0603;0,3108540000000000;Não significativo
2928000;Santaluz;BA;Bahia;2;306426,9800843918;0,6526840421979775;0,91487452141481018;0,2308512771876258;0,598;;73,6576308949127;53,776457482361685;2,57705161529892335;0,17823988117341255;80,6164129223914;0,0294604062098067949;0,44815200903188640;0,3445;0,4866932668329177;Não significativo
2928059;Santa Luzia;BA;Bahia;11;106904,4540750607;10,2895619225337267;8,94938789439197713;3,6393696765111949;0,556;;62,2812565886570;51,612903225806448;9,76175416403120444;2,61437908496732030;63,9257853679106;-0,0162634469989275596;-0,16283989484305830;0,2778;0,4587622149837134;Não significativo
2928109;Santa Maria da Vitória;BA;Bahia;0;318316,5248927802;0,0000000000000000;0,33941681950899028;0,0000000000000000;0,614;;83,6930274675521;19,853607002716572;3,49381225475399937;0,03773015393902807;70,0875339571385;0,0474974515313136211;0,55810197968007769;0,0207;0,1957127272727272;Não significativo
2928208;Santana;BA;Bahia;0;207558,5897121875;0,0000000000000000;0,10103325653115031;0,0000000000000000;0,608;;74,7528879361677;5,263784685006550;1,61962605692509221;0,27390734786233178;57,4133619149696;0,0537891608135537061;0,63835581769597116;0,0011;0,0541692307692308;Não significativo
2928307;Santanópolis;BA;Bahia;1;71458,1716266658;1,3994200764392828;1,46406979316991315;0,4949683017836381;0,592;;65,0181338608638;1,681503461918892;0,06594131223211341;0,23079459281239698;66,6996373227827;0,0248167730214499845;0,36749187716416015;0,4165;0,4910126168224299;Não significativo
2928406;Santa Rita de Cássia;BA;Bahia;0;226828,8280894417;0,0000000000000000;0,03127805132805447;0,0000000000000000;0,605;;62,5095806416293;12,153728238256871;7,40172999014562549;0,03284791415745100;65,7505748384978;0,0506701102566592329;0,42066777006497968;0,0807;0,3499318965517241;Não significativo
2928505;Santa Terezinha;BA;Bahia;0;84546,0640385219;0,0000000000000000;0,26003053415916672;0,0000000000000000;0,587;;86,1699476700723;9,244953899825568;0,57313730376277094;0,04983802641415400;65,5619237478196;0,0090614274597443749;0,09297701912350149;0,2422;0,4479010600706714;Não significativo
2928604;Santo Amaro;BA;Bahia;3;469924,9034614571;0,6383998757891021;0,74453478358418068;0,2257990346845844;0,646;;82,0473126602487;58,395820231241835;0,15480625030235595;6,25030235595762207;87,3639398190702;0,0196261664443410540;0,24715474910902424;0,3595;0,4866932668329177;Não significativo
2928703;Santo Antônio de Jesus;BA;Bahia;25;835929,5534547125;2,9906826354781351;2,97803634654373450;1,0577903877318382;0,700;;91,6416115453999;73,581008653821016;0,03660226411148004;2,12293131846584249;90,0546419514236;0,0100746543019606862;0,31898057672934965;0,4457;0,4984820359281438;Não significativo
2928802;Santo Estêvão;BA;Bahia;2;428151,4493179648;0,4671244259913058;0,58892124118593125;0,1652197133278765;0,626;;87,5007180194152;19,254408639209604;0,20104543626859669;0,13785972772703772;69,6306508127980;0,0084829174824750508;0,09591127780767268;0,2276;0,4437317829457364;Não significativo
2928901;São Desidério;BA;Bahia;7;272349,3646365459;2,5702281366955271;2,06484914242989159;0,9090776082430357;0,579;;73,8888888888889;1,101532567049808;6,29310344827586210;0,11494252873563218;65,1436781609195;0,0224890567015097291;0,39859260857312118;0,3131;0,4772403030303030;Não significativo
2928950;São Domingos;BA;Bahia;1;70624,4588565933;1,4159400527663555;1,34651449587296357;0,5008113397432781;0,640;;92,0806985847636;73,682625715146045;0,24089129780186691;0,12044564890093346;88,5877747666366;0,0257956707950256527;0,36929639393175789;0,4279;0,4970755196304850;Não significativo
2929008;São Félix;BA;Bahia;1;103440,6672016399;0,9667377706010643;0,94381505080407269;0,3419306044272477;0,639;;64,1730279898219;60,585241730279890;0,27989821882951654;2,54452926208651364;66,0559796437659;0,0377773960211800972;0,43551018467388525;0,1412;0,3990089887640449;Não significativo
2929057;São Félix do Coribe;BA;Bahia;0;123890,5905215754;0,0000000000000000;0,06556943039824990;0,0000000000000000;0,639;;80,5919180421172;4,040978941377348;3,58565737051792865;0,07588692847656991;76,0956175298805;0,0516137149147186391;0,52134999045400587;0,0184;0,1928166666666667;Não significativo
2929107;São Felipe;BA;Bahia;10;167028,0531604325;5,9870182348320125;4,25132636510280371;2,1175802022096040;0,616;;50,4632152588556;16,566757493188010;0,05449591280653951;1,34877384196185290;77,5068119891008;0,0025580900450516073;0,36646568918021910;0,4965;0,4984820359281438;Não significativo
2929206;São Francisco do Conde;BA;Bahia;2;320641,3223107732;0,6237499226820029;0,58983571776022281;0,2206174151460960;0,674;;95,3954882924043;55,582524271844655;0,52826956025128502;10,22272986864648736;96,7946887492861;0,0303525109605810479;0,31569694362501516;0,4940;0,4984820359281438;Não significativo
2929255;São Gabriel;BA;Bahia;6;151106,5395119281;3,9707083620470116;2,77501719536616998;1,4044208797127211;0,592;;81,7132157902949;1,778748634732407;0,20283975659229209;0,01560305819940708;83,5543766578249;0,0117042038437962462;0,29127162743864360;0,4261;0,4961303240740740;Não significativo
2929305;São Gonçalo dos Campos;BA;Bahia;30;315232,3694476138;9,5167891712927286;8,47832765886140294;3,3660435875217738;0,627;;82,1918830199940;13,197552969262908;0,58191584601611457;0,38048343777976723;85,2432109817965;-0,0356569010791923102;-0,30707274882441382;0,3664;0,4866932668329177;Não significativo
2929354;São José da Vitória;BA;Bahia;0;44117,5704825854;0,0000000000000000;0,22182026703170707;0,0000000000000000;0,546;;83,8427947598253;75,448811256671519;7,61766132945172192;4,60941290635613754;83,6001940805434;0,0252433591867862496;0,23956935555856390;0,3703;0,4866932668329177;Não significativo
2929370;São José do Jacuípe;BA;Bahia;4;83618,8588225684;4,7836098893523928;3,35341995344059418;1,6919403281341312;0,552;;83,9622641509434;35,193920335429766;0,73375262054507340;0,13102725366876311;81,1844863731656;0,0102635460480725218;0,36973891492576594;0,4103;0,4891527058823530;Não significativo
2929404;São Miguel das Matas;BA;Bahia;1;88822,9268813628;1,1258354516234974;1,18955284085958435;0,3982027062208405;0,593;;52,7777777777778;19,025157232704405;1,20545073375262057;1,91299790356394128;41,9287211740042;0,0284041350222458758;0,35142558834357662;0,4023;0,4887847826086957;Não significativo
2929503;São Sebastião do Passé;BA;Bahia;21;346221,3393690812;6,0654840161696217;5,50568837579266201;2,1453331801686044;0,657;;75,8791644632470;56,643310417768376;0,05288207297726071;4,56107879428873542;85,8209941829720;-0,0085641682921025163;-0,55234801069108241;0,1003;0,3655862318840580;Não significativo
2929602;Sapeaçu;BA;Bahia;7;143126,1470759276;4,8907904970616860;4,77426424525843007;1,7298496051805139;0,614;;81,5007078810760;10,224948875255624;0,03146138115463269;0,01573069057731634;74,8466257668712;-0,0000945653850000100;-0,02275124849534656;0,1846;0,4248310810810811;Não significativo
2929701;Sátiro Dias;BA;Bahia;0;136762,7493055449;0,0000000000000000;0,45315052508516629;0,0000000000000000;0,527;;86,2762391956253;24,695713529723054;0,05291938613512083;0,00000000000000000;60,7161756923620;0,0293731733313994658;0,34687206736698240;0,4933;0,4984820359281438;Não significativo
2929750;Saubara;BA;Bahia;1;95066,2471188749;1,0518980503664541;0,62686338972436928;0,3720513950065468;0,617;;96,5470548408937;33,039945836154367;0,04513653802753329;1,17354998871586558;95,5089144662604;0,0409315342877159885;0,48198173854410475;0,1127;0,3830277027027027;Não significativo
2929800;Saúde;BA;Bahia;0;94159,8373902207;0,0000000000000000;1,09892877023081037;0,0000000000000000;0,549;;76,8511498610058;29,466767753348496;5,00379075056861211;0,00000000000000000;73,8943644174880;0,0317492158258476515;0,41409965298808399;0,2850;0,4609485530546624;Não significativo
2929909;Seabra;BA;Bahia;2;367377,1679692772;0,5443996454802152;0,82984095326903773;0,1925515951583162;0,635;;78,2455477943490;3,083506387263231;0,10068592284941161;0,30205776854823485;74,7530048455100;0,0208576144680003642;0,28186873677778279;0,4014;0,4887847826086957;Não significativo
2930006;Sebastião Laranjeiras;BA;Bahia;3;83918,1762952826;3,5749108625095842;2,71908403275141186;1,2644291649341810;0,615;;78,4794219289978;2,356267672007540;0,59692114357524340;0,00000000000000000;58,8752748978951;0,0193585683326823188;0,54138008620587741;0,0859;0,3549860655737705;Não significativo
2930105;Senhor do Bonfim;BA;Bahia;20;623658,9511215901;3,2068809345287104;3,20515341264839959;1,1342587096683481;0,666;;95,8393753485778;63,253392823944978;0,10782673359360476;0,25655326268823203;91,3255251905559;0,0101089624417547760;0,32019337453521074;0,4898;0,4984820359281438;Não significativo
2930154;Serra do Ramalho;BA;Bahia;0;267532,7078035528;0,0000000000000000;0,22210966246407712;0,0000000000000000;0,595;;89,4774073746573;3,236360420903705;3,14793527279158214;0,05305508886727386;38,3323017066054;0,0532967400629665577;0,50852674559046995;0,0033;0,0829950000000000;Não significativo
2930204;Sento Sé;BA;Bahia;2;321325,8159584819;0,6224212001249277;0,73251575058101326;0,2201474522245331;0,585;;82,5670825499915;37,181678345581950;2,70893864296701414;0,12818321654418049;74,8675440095710;0,0354128670711978261;0,51887361923966369;0,1957;0,4326241228070176;Não significativo
2930303;Serra Dourada;BA;Bahia;0;138961,0934989683;0,0000000000000000;0,05694633561824589;0,0000000000000000;0,608;;58,7995930824008;0,966429298067141;0,03390979993218040;0,00000000000000000;49,1861648016277;0,0547103682566831978;0,49574617872373439;0,0046;0,0964083333333333;Não significativo
